"SSN","Country","Site","Region","Cluster","Plot","SiteID","Depth","Longitude","Latitude","Altitude","Date","Total_C","CORG","CINORG","pH","Clay_8um","Alox","Feox","LandCover","PlotCultMgd","GPP","KG_p_name","KG_p_code","KG_f_name","KG_f_code","KG_p_group","KG_f_group","MAT","MAP","PET","Delta14C","TurnoverTime","Zones","F14C","F14C_err","Delta14C_err","Delta13C","SSN.XRPD","Quartz","Erosion","Clay_1_1","Clay_2_1","Amorphous","Pedogenic_Oxides","Feldspars","Mox"
"icr073519","Angola","Luimbale","South Africa",12,1,"Luimbale_12_1","Topsoil",15.19546833,-12.295335,1632,"15-06-12",1.053,1.053,0,5.58,56.8555,0.204452577,0.074347418,"Cropland","yes",3.554235965,"Temperate, dry winter, warm summer","Cwb","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",19.1875000397364,1408,1708,21.4,195,"SHZone12",1.0301,0.0019,1.9,-16.83,"icr073519",66.856,"yes",18.1755,0,1.7479,6.3928,1.0299,0.241626286
"icr073520","Angola","Luimbale","South Africa",12,1,"Luimbale_12_1","Subsoil",15.19546833,-12.295335,1632,"15-06-12",0.685,0.6848,0,5.24,72.085,0.227817601,0.083203979,"Cropland","yes",3.554235965,"Temperate, dry winter, warm summer","Cwb","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",19.1875000397364,1408,1708,-68.2,727,"SHZone12",0.9397,0.0029,2.9,-17.14,"icr073520",59.0469,"yes",23.8462,0,0.9712,8.5381,0,0.2694195905
"icr073558","Angola","Luimbale","South Africa",14,1,"Luimbale_14_1","Topsoil",15.22182667,-12.32752333,1680,"06-12-12",0.933,0.9328,0,5.29,60.9955,0.179081253,0.064500179,"Other","no",3.554235965,"Temperate, dry winter, warm summer","Cwb","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",19.0708332856496,1429,1708,49.2,121,"SHZone12",1.0581,0.0019,1.9,-19.19,"icr073558",71.4117,"yes",15.6303,0,0.9457,8.6153,0,0.2113313425
"icr073559","Angola","Luimbale","South Africa",14,1,"Luimbale_14_1","Subsoil",15.22182667,-12.32752333,1680,"06-12-12",0.498,0.498,0,5.14,74.727,0.25671335,0.084004949,"Other","no",3.554235965,"Temperate, dry winter, warm summer","Cwb","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",19.0708332856496,1429,1708,-58,645,"SHZone12",0.95,0.0033,3.3,-19.39,"icr073559",48.3348,"yes",25.3044,0,0,15.7754,0.8417,0.2987158245
"icr073578","Angola","Luimbale","South Africa",15,1,"Luimbale_15_1","Topsoil",15.21382333,-12.31476833,1698,"06-09-12",0.964,0.9638,0,5.4,60.542,0.182441317,0.05669543,"Other","no",3.554235965,"Temperate, dry winter, warm summer","Cwb","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",19.0374998648961,1427,1706,14.4,219,"SHZone12",1.023,0.0019,1.9,-20.54,"icr073578",69.3717,"yes",16.7783,0,0,12.0982,0,0.210789032
"icr073579","Angola","Luimbale","South Africa",15,1,"Luimbale_15_1","Subsoil",15.21382333,-12.31476833,1698,"06-09-12",0.582,0.582,0,5.1,82.823,0.230779424,0.060250125,"Other","no",3.554235965,"Temperate, dry winter, warm summer","Cwb","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",19.0374998648961,1427,1706,-40.9,518,"SHZone12",0.9672,0.0026,2.6,-19.47,"icr073579",44.7162,"yes",30.7062,0,0.8923,15.8615,0,0.2609044865
"icr074509","Botswana","Paje","South Africa",12,1,"Paje_12_1","Topsoil",26.4957,-21.7232,1057,"29-09-12",0.445,0.4449,0,6.64,12.4685,0.055896211,0.046712056,"Grassland","no",1.480271318,"Arid, steppe, hot","BSh","Arid, desert, hot","BWh","Arid","Arid",20.6999999483426,384,2331,25.5,187,"SHZone3",1.0342,0.0033,3.3,-21.2,"icr074509",92.5989,"no",0,2.3974,0,0,4.1369,0.079252239
"icr074510","Botswana","Paje","South Africa",12,1,"Paje_12_1","Subsoil",26.4957,-21.7232,1057,"29-09-12",0.275,0.2747,0,6.45,9.058,0.089696135,0.065460512,"Grassland","no",1.480271318,"Arid, steppe, hot","BSh","Arid, desert, hot","BWh","Arid","Arid",20.6999999483426,384,2331,-62.5,686,"SHZone3",0.9455,0.0031,3.1,-17.76,"icr074510",91.93,"no",0,3.8218,0,0,3.8844,0.122426391
"icr074691","Botswana","Gumare","South Africa",4,1,"Gumare_4_1","Topsoil",22.0128,-19.3495,978,"30-10-12",0.981,0.9811,0,7.09,17.313,0.049523661,0.030087078,"Other","no",2.346476028,"Arid, steppe, hot","BSh","Arid, desert, hot","BWh","Arid","Arid",23.1458331942558,417,2576,65.3,96,"SHZone3",1.0744,0.002,2,-23.31,"icr074691",95.6061,"no",0,3.6036,0.7906,0,0,0.0645672
"icr074692","Botswana","Gumare","South Africa",4,1,"Gumare_4_1","Subsoil",22.0128,-19.3495,978,"30-10-12",0.567,0.566,6e-04,7.1,16.869,0.056980619,0.034228701,"Other","no",2.346476028,"Arid, steppe, hot","BSh","Arid, desert, hot","BWh","Arid","Arid",23.1458331942558,417,2576,12.8,231,"SHZone3",1.0214,0.003,3,-22.01,"icr074692",96.8094,"no",0,1.6148,0,0,1.0283,0.0740949695
"icr074731","Botswana","Gumare","South Africa",6,1,"Gumare_6_1","Topsoil",22.039,-19.3952,966,"29-10-12",0.292,0.2924,0,6.21,8.83,0.044331421,0.030588898,"Other","no",2.346476028,"Arid, steppe, hot","BSh","Arid, desert, hot","BWh","Arid","Arid",23.1916665236155,415,2577,-39.6,514,"SHZone3",0.9685,0.0058,5.8,NA,"icr074731",97.9988,"no",0,2.0013,0,0,0,0.05962587
"icr074732","Botswana","Gumare","South Africa",6,1,"Gumare_6_1","Subsoil",22.039,-19.3952,966,"29-10-12",0.202,0.2019,0,5.92,8.668,0.088599787,0.051433724,"Other","no",2.346476028,"Arid, steppe, hot","BSh","Arid, desert, hot","BWh","Arid","Arid",23.1916665236155,415,2577,-49.2,583,"SHZone3",0.9589,0.0056,5.6,NA,"icr074732",92.8772,"no",0,0,4.7752,0,0,0.114316649
"icr075676","Zambia","Musungwa","South Africa",1,1,"Musungwa_1_1","Topsoil",26.093142,-15.897394,990,"06-09-11",0.371,0.3709,0,5.74,12.672,0.032748529,0.027599299,"Cropland","yes",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5416666666667,801,2159,-36.2,491,"SHZone3",0.972,0.0031,3.1,-17.46,"icr075676",96.6657,"no",2.4822,0,0,0,0,0.0465481785
"icr075677","Zambia","Musungwa","South Africa",1,1,"Musungwa_1_1","Subsoil",26.093142,-15.897394,990,"06-09-11",0.258,0.2579,0,6.17,19.069,0.044232448,0.036227785,"Cropland","yes",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5416666666667,801,2159,-84,867,"SHZone3",0.9238,0.0056,5.6,NA,"icr075677",91.8672,"no",3.763,0,0.7629,0,1.7648,0.0623463405
"icr075696","Zambia","Musungwa","South Africa",2,1,"Musungwa_2_1","Topsoil",26.098539,-15.867407,992,"06-09-11",0.562,0.5619,0,6.17,14.099,0.017630179,0.02812542,"Grassland","no",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5499997536341,784,2163,26.5,184,"SHZone3",1.0352,0.0032,3.2,-14.76,"icr075696",88.9762,"no",0,0,5.7293,0,2.4285,0.031692889
"icr075697","Zambia","Musungwa","South Africa",2,1,"Musungwa_2_1","Subsoil",26.098539,-15.867407,992,"06-09-11",0.277,0.2766,0,7.58,15.035,0.032107715,0.035146852,"Grassland","no",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5499997536341,784,2163,-115,1158,"SHZone3",0.8925,0.0055,5.5,NA,"icr075697",91.5266,"no",0,2.1646,0,0,2.95,0.049681141
"icr075756","Zambia","Musungwa","South Africa",5,1,"Musungwa_5_1","Topsoil",26.115347,-15.896971,992,"04-09-11",0.407,0.4066,0,8.73,10.994,0.044240948,0.050138883,"Grassland","no",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5958333412806,800,2162,-55.7,632,"SHZone3",0.9523,0.0033,3.3,-14.88,"icr075756",94.0406,"no",0,0,1.5386,0,3.1054,0.0693103895
"icr075757","Zambia","Musungwa","South Africa",5,1,"Musungwa_5_1","Subsoil",26.115347,-15.896971,992,"04-09-11",0.251,0.215,0.0355,9.38,26.164,0.420848508,0.18040654,"Grassland","no",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5958333412806,800,2162,-93.9,956,"SHZone3",0.9138,0.0054,5.4,NA,"icr075757",81.7349,"no",7.2894,6.5562,0,1.9832,1.5758,0.511051778
"icr075916","Zambia","Musungwa","South Africa",13,1,"Musungwa_13_1","Topsoil",26.166365,-15.89698167,983,"01-09-11",0.971,0.9705,0,5.63,34.036,0.131537249,0.156716338,"Grassland","no",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5666666825612,786,2164,-22.8,406,"SHZone3",0.9855,0.0018,1.8,-17.85,"icr075916",71.7395,"no",5.0839,5.8929,1.1149,2.647,3.8373,0.209895418
"icr075917","Zambia","Musungwa","South Africa",13,1,"Musungwa_13_1","Subsoil",26.166365,-15.89698167,983,"01-09-11",0.743,0.7433,0,5.83,58.515,0.162016306,0.147653811,"Grassland","no",3.022002368,"Temperate, dry winter, hot summer","Cwa","Arid, steppe, hot","BSh","Temperate (seasonal)","Arid",21.5666666825612,786,2164,-103.3,1044,"SHZone3",0.9043,0.0016,1.6,-18.61,"icr075917",62.2181,"no",9.9507,7.032,1.9878,5.4693,4.0232,0.2358432115
"icr076353","Madagascar","Analavory","East Africa",1,5,"Analavory_1_5","Topsoil",46.640183,-19.025532,1010,"11-09-12",0.403,0.4026,0,6.16,25.204,0.249623489,1.375819678,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0583332379659,1472,1744,-176.8,1831,"SHZone3",0.8302,0.0027,2.7,-20,"icr076347",10.1126,"yes",23.5629,4.8125,5.7793,3.1763,38.8664,0.937533328
"icr076354","Madagascar","Analavory","East Africa",1,5,"Analavory_1_5","Subsoil",46.640183,-19.025532,1010,"11-09-12",0.353,0.3528,0,5.91,30.016,0.284310424,1.528938029,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0583332379659,1472,1744,-247.6,2760,"SHZone3",0.7588,0.0027,2.7,-18.37,"icr076348",9.7724,"yes",24.0395,11.017,4.4912,1.2693,34.9153,1.0487794385
"icr076357","Madagascar","Analavory","East Africa",1,8,"Analavory_1_8","Topsoil",46.640384,-19.023296,1030,"11-09-12",1.04,1.04,0,5.84,36.38,0.302541357,2.255040691,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.4208331902822,1440,1774,23.4,194,"SHZone3",1.0322,0.0019,1.9,-16.73,"icr076347",10.1126,"yes",23.5629,4.8125,5.7793,3.1763,38.8664,1.4300617025
"icr076358","Madagascar","Analavory","East Africa",1,8,"Analavory_1_8","Subsoil",46.640384,-19.023296,1030,"11-09-12",0.601,0.6012,0,5.99,29.315,0.354030221,2.128151118,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.4208331902822,1440,1774,-123.7,1245,"SHZone3",0.8837,0.0026,2.6,-16.34,"icr076348",9.7724,"yes",24.0395,11.017,4.4912,1.2693,34.9153,1.41810578
"icr076362","Madagascar","Analavory","East Africa",1,11,"Analavory_1_11","Topsoil",46.634228,-19.02658,1086,"11-09-12",0.413,0.4126,0,5.53,22.617,0.110382711,0.261180182,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0583332379659,1472,1744,-29.8,449,"SHZone3",0.9785,0.0033,3.3,-14.04,"icr076347",10.1126,"no",23.5629,4.8125,5.7793,3.1763,38.8664,0.240972802
"icr076363","Madagascar","Analavory","East Africa",1,11,"Analavory_1_11","Subsoil",46.634228,-19.02658,1086,"11-09-12",0.27,0.2702,0,5.67,14.707,0.074911888,0.14374708,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0583332379659,1472,1744,-78.4,818,"SHZone3",0.9294,0.0054,5.4,NA,"icr076348",9.7724,"no",24.0395,11.017,4.4912,1.2693,34.9153,0.146785428
"icr076374","Madagascar","Analavory","East Africa",2,6,"Analavory_2_6","Topsoil",46.629493,-19.003005,1064,"31-10-12",1.227,1.227,0,4.82,35.485,0.336927369,0.516175086,"Other","no",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.295833269755,1458,1772,-31.7,461,"SHZone3",0.9766,0.0019,1.9,-13.47,"icr076364",15.8017,"yes",23.9041,11.1194,7.0867,12.7435,17.2649,0.595014912
"icr076375","Madagascar","Analavory","East Africa",2,6,"Analavory_2_6","Subsoil",46.629493,-19.003005,1064,"31-10-12",0.647,0.6465,0,4.98,24.209,0.276423456,0.382775546,"Other","no",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.295833269755,1458,1772,-133.5,1347,"SHZone3",0.8739,0.0027,2.7,-14.25,"icr076365",17.8198,"yes",24.6563,8.3666,4.6185,14.1641,18.581,0.467811229
"icr076386","Madagascar","Analavory","East Africa",3,2,"Analavory_3_2","Topsoil",46.634883,-18.980252,1121,"24-10-12",1.984,1.984,0,6.14,47.259,1.25287986,2.618851048,"Other","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0166667699814,1511,1757,29.3,175,"SHZone3",1.038,0.002,2,-14.97,"icr076384",8.5648,"yes",35.2137,9.2457,4.4101,16.7094,10.1348,2.562305384
"icr076387","Madagascar","Analavory","East Africa",3,2,"Analavory_3_2","Subsoil",46.634883,-18.980252,1121,"24-10-12",1.073,1.073,0,6.32,45.503,0.815031819,1.974605974,"Other","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0166667699814,1511,1757,-28.5,441,"SHZone3",0.9797,0.0017,1.7,-15.1,"icr076385",7.8091,"yes",36.3406,16.2229,2.3197,14.937,7.5534,1.802334806
"icr076406","Madagascar","Analavory","East Africa",4,2,"Analavory_4_2","Topsoil",46.639697,-18.95421,986,"11-05-12",0.8,0.7999,0,4.9,61.558,0.291739285,0.683367051,"Cropland","yes",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.7083331743876,1431,1800,-160.5,1642,"SHZone3",0.8466,0.0017,1.7,-14.67,"icr076404",14.6686,"no",35.0673,4.8565,4.1483,13.9179,12.5802,0.6334228105
"icr076407","Madagascar","Analavory","East Africa",4,2,"Analavory_4_2","Subsoil",46.639697,-18.95421,986,"11-05-12",0.442,0.4416,0,4.91,71.442,0.306464228,0.615182677,"Cropland","yes",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.7083331743876,1431,1800,-289.8,3407,"SHZone3",0.7162,0.0026,2.6,-17.45,"icr076405",18.3763,"no",35.25,2.3969,5.6139,13.3644,9.51,0.6140555665
"icr076418","Madagascar","Analavory","East Africa",4,8,"Analavory_4_8","Topsoil",46.63595,-18.962023,1108,"11-05-12",0.988,0.9884,0,5.36,35.236,0.259573243,0.551028235,"Grassland","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.3374999364217,1471,1775,27,182,"SHZone3",1.0358,0.0019,1.9,-12.53,"icr076404",14.6686,"yes",35.0673,4.8565,4.1483,13.9179,12.5802,0.5350873605
"icr076419","Madagascar","Analavory","East Africa",4,8,"Analavory_4_8","Subsoil",46.63595,-18.962023,1108,"11-05-12",0.606,0.6058,0,5.22,27.858,0.186662458,0.352811779,"Grassland","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.3374999364217,1471,1775,-50.8,595,"SHZone3",0.9573,0.0028,2.8,-12.56,"icr076405",18.3763,"yes",35.25,2.3969,5.6139,13.3644,9.51,0.3630683475
"icr076422","Madagascar","Analavory","East Africa",4,10,"Analavory_4_10","Topsoil",46.632403,-18.957634,1053,"11-05-12",1.042,1.042,0,4.96,48.491,0.255847137,0.552892471,"Grassland","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.6041667064031,1441,1791,14,226,"SHZone3",1.0226,0.0019,1.9,-13.44,"icr076404",14.6686,"yes",35.0673,4.8565,4.1483,13.9179,12.5802,0.5322933725
"icr076423","Madagascar","Analavory","East Africa",4,10,"Analavory_4_10","Subsoil",46.632403,-18.957634,1053,"11-05-12",0.679,0.6793,0,4.92,59.432,0.283183928,0.658970835,"Grassland","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.6041667064031,1441,1791,-173.5,1792,"SHZone3",0.8335,0.0026,2.6,-15.79,"icr076405",18.3763,"yes",35.25,2.3969,5.6139,13.3644,9.51,0.6126693455
"icr076446","Madagascar","Analavory","East Africa",6,2,"Analavory_6_2","Topsoil",46.65776,-19.001199,1139,"27-10-12",0.896,0.8962,0,5.99,81.99,0.832793337,2.258757246,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0333332618078,1489,1746,-220.1,2377,"SHZone3",0.7866,0.0016,1.6,-15.64,"icr076444",11.3901,"yes",19.8132,13.4645,0,19.3583,12.8492,1.96217196
"icr076447","Madagascar","Analavory","East Africa",6,2,"Analavory_6_2","Subsoil",46.65776,-19.001199,1139,"27-10-12",0.969,0.9689,0,5.75,72.6,0.964769316,2.504014594,"Cropland","yes",3.688593333,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0333332618078,1489,1746,-270.4,3100,"SHZone3",0.7358,0.0014,1.4,-15.04,"icr076445",14.1147,"yes",12.6784,9.711,1.621,21.1788,11.1516,2.216776613
"icr076460","Madagascar","Analavory","East Africa",6,9,"Analavory_6_9","Topsoil",46.660293,-18.999384,1136,"27-10-12",1.413,1.413,0,5.41,87.518,0.977160134,3.200076171,"Grassland","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.9500000476837,1489,1740,-185.2,1932,"SHZone3",0.8217,0.0017,1.7,-14.82,"icr076444",11.3901,"yes",19.8132,13.4645,0,19.3583,12.8492,2.5771982195
"icr076461","Madagascar","Analavory","East Africa",6,9,"Analavory_6_9","Subsoil",46.660293,-18.999384,1136,"27-10-12",0.968,0.9675,0,5.55,86.056,1.134457417,3.519825477,"Grassland","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.9500000476837,1489,1740,-333.1,4159,"SHZone3",0.6726,0.0015,1.5,-15.16,"icr076445",14.1147,"yes",12.6784,9.711,1.621,21.1788,11.1516,2.8943701555
"icr076480","Madagascar","Analavory","East Africa",7,9,"Analavory_7_9","Topsoil",46.660746,-18.97778,1141,"25-10-12",1.159,1.159,0,5.66,67.347,1.298928453,3.272722468,"Cropland","yes",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0000000794729,1497,1746,-209.4,2236,"SHZone3",0.7973,0.0015,1.5,-12.86,"icr076464",15.1719,"yes",12.9113,10.1955,2.3737,21.6421,10.6034,2.935289687
"icr076481","Madagascar","Analavory","East Africa",7,9,"Analavory_7_9","Subsoil",46.660746,-18.97778,1141,"25-10-12",2.292,2.292,0,5.97,66.475,1.06352384,2.544524689,"Cropland","yes",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.0000000794729,1497,1746,-36.5,493,"SHZone3",0.9717,0.0017,1.7,-14.91,"icr076465",10.4946,"yes",15.36,9.9036,3.5471,21.0206,9.7029,2.3357861845
"icr076494","Madagascar","Analavory","East Africa",8,6,"Analavory_8_6","Topsoil",46.652397,-18.958693,1021,"26-10-12",0.813,0.8131,0,5.67,76.233,0.264411283,0.908707094,"Other","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.5000000794729,1446,1784,-118.3,1191,"SHZone3",0.8892,0.0018,1.8,-17.84,"icr076484",4.7371,"yes",29.2311,9.3724,3.6984,15.5941,10.2721,0.71876483
"icr076495","Madagascar","Analavory","East Africa",8,6,"Analavory_8_6","Subsoil",46.652397,-18.958693,1021,"26-10-12",0.673,0.6733,0,5.26,84.696,0.283136322,0.834123243,"Other","no",3.266448958,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",21.5000000794729,1446,1784,-261.5,2965,"SHZone3",0.7448,0.0022,2.2,-18.89,"icr076485",2.8642,"yes",31.2771,8.7424,6.6306,13.4506,8.0205,0.7001979435
"icr076508","Madagascar","Analavory","East Africa",9,4,"Analavory_9_4","Topsoil",46.676483,-19.020066,1154,"29-10-12",1.265,1.265,0,5.36,82.972,0.727469792,2.183355444,"Grassland","no",3.487380278,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.5791668494542,1516,1703,-134.5,1357,"SHZone3",0.8728,0.0024,2.4,-14.59,"icr076502",6.5979,"yes",23.4795,15.7971,6.2415,12.9443,16.4042,1.819147514
"icr076509","Madagascar","Analavory","East Africa",9,4,"Analavory_9_4","Subsoil",46.676483,-19.020066,1154,"29-10-12",1.117,1.117,0,5.33,78.717,0.559025333,1.595399441,"Grassland","no",3.487380278,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.5791668494542,1516,1703,-95.8,974,"SHZone3",0.9118,0.0016,1.6,-14.02,"icr076503",6.2626,"yes",21.3306,18.2829,5.8455,11.9095,16.5925,1.3567250535
"icr076518","Madagascar","Analavory","East Africa",9,9,"Analavory_9_9","Topsoil",46.679666,-19.017739,1186,"29-10-12",1.795,1.795,0,5.79,58.35,1.493032494,2.792011662,"Cropland","yes",3.487380278,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.5791668494542,1516,1703,-25,419,"SHZone3",0.9833,0.0019,1.9,-17.79,"icr076502",6.5979,"yes",23.4795,15.7971,6.2415,12.9443,16.4042,2.889038325
"icr076519","Madagascar","Analavory","East Africa",9,9,"Analavory_9_9","Subsoil",46.679666,-19.017739,1186,"29-10-12",1.11,1.11,0,5.89,58.282,1.740612232,3.000685734,"Cropland","yes",3.487380278,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.5791668494542,1516,1703,-75.2,790,"SHZone3",0.9326,0.0016,1.6,-18.17,"icr076503",6.2626,"yes",21.3306,18.2829,5.8455,11.9095,16.5925,3.240955099
"icr076527","Madagascar","Analavory","East Africa",10,5,"Analavory_10_5","Topsoil",46.678734,-19.006775,1213,"28-10-12",2.571,2.571,0,5.2,56.926,1.270267811,1.442580751,"Other","no",3.487380278,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.5125001271566,1530,1704,-75.7,795,"SHZone3",0.9321,0.0016,1.6,-12.85,"icr076522",8.8077,"yes",6.5721,5.4756,2.3366,14.0284,36.2151,1.9915581865
"icr076528","Madagascar","Analavory","East Africa",10,5,"Analavory_10_5","Subsoil",46.678734,-19.006775,1213,"28-10-12",1.614,1.614,0,5.43,52.429,1.477775976,2.070122216,"Other","no",3.487380278,"Temperate, dry winter, hot summer","Cwa","Tropical, savannah","Aw","Temperate (seasonal)","Tropical (seasonal)",20.5125001271566,1530,1704,-149.6,1520,"SHZone3",0.8576,0.0016,1.6,-13.43,"icr076523",7.8535,"yes",3.1269,10.5781,0,27.5832,31.3349,2.512837084
